OMRÅDE;CIVILSTAND;TID;ALDER;INDHOLD
101;G;2014K1;75;857
101;G;2014K1;76;692
101;G;2014K1;77;676
101;G;2014K1;78;635
101;G;2014K1;79;508
101;G;2014K1;80;472
101;G;2014K1;81;385
101;G;2014K1;82;346
101;G;2014K1;83;311
101;G;2014K1;84;281
101;G;2014K1;85;245
101;G;2014K1;86;215
101;G;2014K1;87;153
101;G;2014K1;88;131
101;G;2014K1;89;143
101;G;2014K1;90;76
101;G;2014K1;91;93
101;G;2014K1;92;52
101;G;2014K1;93;41
101;G;2014K1;94;23
101;G;2014K1;95;13
101;G;2014K1;96;12
101;G;2014K1;97;5
101;G;2014K1;98;3
101;G;2014K1;99;1
101;G;2014K1;100;0
101;G;2014K1;101;0
101;G;2014K1;102;0
101;G;2014K1;103;0
101;G;2014K1;104;0
101;G;2014K1;105;0
101;G;2014K1;106;0
101;G;2014K1;107;0
101;G;2014K1;108;0
101;G;2014K1;109;0
101;G;2014K1;110;0
101;G;2014K1;111;0
101;G;2014K1;112;0
101;G;2014K1;113;0
101;G;2014K1;114;0
101;G;2014K1;115;0
101;G;2014K1;116;0
101;G;2014K1;117;0
101;G;2014K1;118;0
101;G;2014K1;119;0
101;G;2014K1;120;0
101;G;2014K1;121;0
101;G;2014K1;122;0
101;G;2014K1;123;0
101;G;2014K1;124;0
101;G;2014K1;125;0
101;G;2014K2;IALT;138186
101;G;2014K2;0;0
101;G;2014K2;1;0
101;G;2014K2;2;0
101;G;2014K2;3;0
101;G;2014K2;4;0
101;G;2014K2;5;0
101;G;2014K2;6;0
101;G;2014K2;7;0
101;G;2014K2;8;0
101;G;2014K2;9;0
101;G;2014K2;10;0
101;G;2014K2;11;0
101;G;2014K2;12;0
101;G;2014K2;13;0
101;G;2014K2;14;0
101;G;2014K2;15;0
101;G;2014K2;16;0
101;G;2014K2;17;3
101;G;2014K2;18;6
101;G;2014K2;19;22
101;G;2014K2;20;52
101;G;2014K2;21;122
101;G;2014K2;22;210
101;G;2014K2;23;278
101;G;2014K2;24;499
101;G;2014K2;25;806
101;G;2014K2;26;1113
101;G;2014K2;27;1423
101;G;2014K2;28;2023
101;G;2014K2;29;2356
101;G;2014K2;30;2753
101;G;2014K2;31;3149
101;G;2014K2;32;3384
101;G;2014K2;33;3686
101;G;2014K2;34;3942
101;G;2014K2;35;3948
101;G;2014K2;36;4066
101;G;2014K2;37;3934
101;G;2014K2;38;4048
101;G;2014K2;39;4057
101;G;2014K2;40;3879
101;G;2014K2;41;3750
101;G;2014K2;42;3548
101;G;2014K2;43;3272
101;G;2014K2;44;3108
101;G;2014K2;45;3074
101;G;2014K2;46;3126
101;G;2014K2;47;3151
101;G;2014K2;48;3139
101;G;2014K2;49;3007
101;G;2014K2;50;2965
101;G;2014K2;51;2649
101;G;2014K2;52;2625
101;G;2014K2;53;2588
101;G;2014K2;54;2444
101;G;2014K2;55;2467
101;G;2014K2;56;2400
101;G;2014K2;57;2315
101;G;2014K2;58;2357
101;G;2014K2;59;2279
101;G;2014K2;60;2346
101;G;2014K2;61;2183
101;G;2014K2;62;2136
101;G;2014K2;63;2162
101;G;2014K2;64;2070
101;G;2014K2;65;2048
101;G;2014K2;66;2242
101;G;2014K2;67;2148
101;G;2014K2;68;1988
101;G;2014K2;69;1833
101;G;2014K2;70;1731
101;G;2014K2;71;1501
101;G;2014K2;72;1216
101;G;2014K2;73;1098
101;G;2014K2;74;1034
101;G;2014K2;75;879
101;G;2014K2;76;707
101;G;2014K2;77;691
101;G;2014K2;78;643
101;G;2014K2;79;512
101;G;2014K2;80;466
101;G;2014K2;81;396
101;G;2014K2;82;346
101;G;2014K2;83;307
101;G;2014K2;84;281
101;G;2014K2;85;241
101;G;2014K2;86;220
101;G;2014K2;87;153
101;G;2014K2;88;136
101;G;2014K2;89;143
101;G;2014K2;90;81
101;G;2014K2;91;69
101;G;2014K2;92;63
101;G;2014K2;93;37
101;G;2014K2;94;25
101;G;2014K2;95;12
101;G;2014K2;96;10
101;G;2014K2;97;5
101;G;2014K2;98;3
101;G;2014K2;99;1
101;G;2014K2;100;0
101;G;2014K2;101;0
101;G;2014K2;102;0
101;G;2014K2;103;0
101;G;2014K2;104;0
101;G;2014K2;105;0
101;G;2014K2;106;0
101;G;2014K2;107;0
101;G;2014K2;108;0
101;G;2014K2;109;0
101;G;2014K2;110;0
101;G;2014K2;111;0
101;G;2014K2;112;0
101;G;2014K2;113;0
101;G;2014K2;114;0
101;G;2014K2;115;0
101;G;2014K2;116;0
101;G;2014K2;117;0
101;G;2014K2;118;0
101;G;2014K2;119;0
101;G;2014K2;120;0
101;G;2014K2;121;0
101;G;2014K2;122;0
101;G;2014K2;123;0
101;G;2014K2;124;0
101;G;2014K2;125;0
101;G;2014K3;IALT;138329
101;G;2014K3;0;0
101;G;2014K3;1;0
101;G;2014K3;2;0
101;G;2014K3;3;0
101;G;2014K3;4;0
101;G;2014K3;5;0
101;G;2014K3;6;0
101;G;2014K3;7;0
101;G;2014K3;8;0
101;G;2014K3;9;0
101;G;2014K3;10;0
101;G;2014K3;11;0
101;G;2014K3;12;0
101;G;2014K3;13;0
101;G;2014K3;14;0
101;G;2014K3;15;0
101;G;2014K3;16;0
101;G;2014K3;17;2
101;G;2014K3;18;6
101;G;2014K3;19;18
101;G;2014K3;20;46
101;G;2014K3;21;120
101;G;2014K3;22;185
101;G;2014K3;23;300
101;G;2014K3;24;477
101;G;2014K3;25;829
101;G;2014K3;26;1103
101;G;2014K3;27;1461
101;G;2014K3;28;1961
101;G;2014K3;29;2387
101;G;2014K3;30;2825
101;G;2014K3;31;3067
101;G;2014K3;32;3389
101;G;2014K3;33;3610
101;G;2014K3;34;3860
101;G;2014K3;35;3954
101;G;2014K3;36;4081
101;G;2014K3;37;3890
101;G;2014K3;38;4055
101;G;2014K3;39;4054
101;G;2014K3;40;3894
101;G;2014K3;41;3776
101;G;2014K3;42;3591
101;G;2014K3;43;3297
101;G;2014K3;44;3213
101;G;2014K3;45;3001
101;G;2014K3;46;3147
101;G;2014K3;47;3083
101;G;2014K3;48;3188
101;G;2014K3;49;3028
101;G;2014K3;50;2972
101;G;2014K3;51;2712
101;G;2014K3;52;2619
101;G;2014K3;53;2575
101;G;2014K3;54;2437
101;G;2014K3;55;2510
101;G;2014K3;56;2424
101;G;2014K3;57;2337
101;G;2014K3;58;2321
101;G;2014K3;59;2317
101;G;2014K3;60;2246
101;G;2014K3;61;2261
101;G;2014K3;62;2090
101;G;2014K3;63;2179
101;G;2014K3;64;2080
101;G;2014K3;65;2011
101;G;2014K3;66;2160
101;G;2014K3;67;2169
101;G;2014K3;68;1993
101;G;2014K3;69;1873
101;G;2014K3;70;1717
101;G;2014K3;71;1535
101;G;2014K3;72;1302
101;G;2014K3;73;1090
101;G;2014K3;74;1021
101;G;2014K3;75;917
101;G;2014K3;76;735
101;G;2014K3;77;674
101;G;2014K3;78;649
101;G;2014K3;79;516
101;G;2014K3;80;456
101;G;2014K3;81;421
101;G;2014K3;82;319
101;G;2014K3;83;321
101;G;2014K3;84;272
101;G;2014K3;85;230
101;G;2014K3;86;207
101;G;2014K3;87;166
101;G;2014K3;88;145
101;G;2014K3;89;123
101;G;2014K3;90;93
101;G;2014K3;91;76
101;G;2014K3;92;65
101;G;2014K3;93;34
101;G;2014K3;94;28
101;G;2014K3;95;13
101;G;2014K3;96;6
101;G;2014K3;97;9
101;G;2014K3;98;3
101;G;2014K3;99;2
101;G;2014K3;100;0
101;G;2014K3;101;0
101;G;2014K3;102;0
101;G;2014K3;103;0
101;G;2014K3;104;0
101;G;2014K3;105;0
101;G;2014K3;106;0
101;G;2014K3;107;0
101;G;2014K3;108;0
101;G;2014K3;109;0
101;G;2014K3;110;0
101;G;2014K3;111;0
101;G;2014K3;112;0
101;G;2014K3;113;0
101;G;2014K3;114;0
101;G;2014K3;115;0
101;G;2014K3;116;0
101;G;2014K3;117;0
101;G;2014K3;118;0
101;G;2014K3;119;0
101;G;2014K3;120;0
101;G;2014K3;121;0
101;G;2014K3;122;0
101;G;2014K3;123;0
101;G;2014K3;124;0
101;G;2014K3;125;0
101;G;2014K4;IALT;139729
101;G;2014K4;0;0
101;G;2014K4;1;0
101;G;2014K4;2;0
101;G;2014K4;3;0
101;G;2014K4;4;0
101;G;2014K4;5;0
101;G;2014K4;6;0
101;G;2014K4;7;0
101;G;2014K4;8;0
101;G;2014K4;9;0
101;G;2014K4;10;0
101;G;2014K4;11;0
101;G;2014K4;12;0
101;G;2014K4;13;0
101;G;2014K4;14;0
101;G;2014K4;15;0
101;G;2014K4;16;0
101;G;2014K4;17;1
101;G;2014K4;18;8
101;G;2014K4;19;19
101;G;2014K4;20;46
101;G;2014K4;21;115
101;G;2014K4;22;196
101;G;2014K4;23;354
101;G;2014K4;24;466
101;G;2014K4;25;836
101;G;2014K4;26;1177
101;G;2014K4;27;1578
101;G;2014K4;28;1953
101;G;2014K4;29;2487
101;G;2014K4;30;2941
101;G;2014K4;31;3229
101;G;2014K4;32;3454
101;G;2014K4;33;3635
101;G;2014K4;34;3879
101;G;2014K4;35;3944
101;G;2014K4;36;4067
101;G;2014K4;37;3938
101;G;2014K4;38;4024
101;G;2014K4;39;4018
101;G;2014K4;40;3973
101;G;2014K4;41;3793
101;G;2014K4;42;3705
101;G;2014K4;43;3348
101;G;2014K4;44;3227
101;G;2014K4;45;3025
101;G;2014K4;46;3101
101;G;2014K4;47;3115
101;G;2014K4;48;3187
101;G;2014K4;49;3067
101;G;2014K4;50;2995
101;G;2014K4;51;2775
101;G;2014K4;52;2601
101;G;2014K4;53;2621
101;G;2014K4;54;2493
101;G;2014K4;55;2512
101;G;2014K4;56;2398
101;G;2014K4;57;2308
101;G;2014K4;58;2326
101;G;2014K4;59;2359
101;G;2014K4;60;2297
101;G;2014K4;61;2276
101;G;2014K4;62;2073
101;G;2014K4;63;2145
101;G;2014K4;64;2143
101;G;2014K4;65;1959
101;G;2014K4;66;2138
101;G;2014K4;67;2177
101;G;2014K4;68;2010
101;G;2014K4;69;1915
101;G;2014K4;70;1713
101;G;2014K4;71;1567
101;G;2014K4;72;1350
101;G;2014K4;73;1098
101;G;2014K4;74;1037
101;G;2014K4;75;948
101;G;2014K4;76;784
101;G;2014K4;77;646
101;G;2014K4;78;621
101;G;2014K4;79;564
101;G;2014K4;80;469
101;G;2014K4;81;400
101;G;2014K4;82;321
101;G;2014K4;83;322
101;G;2014K4;84;277
101;G;2014K4;85;221
101;G;2014K4;86;209
101;G;2014K4;87;183
101;G;2014K4;88;126
101;G;2014K4;89;121
101;G;2014K4;90;106
101;G;2014K4;91;65
101;G;2014K4;92;62
101;G;2014K4;93;34
101;G;2014K4;94;27
101;G;2014K4;95;13
101;G;2014K4;96;8
101;G;2014K4;97;6
101;G;2014K4;98;3
101;G;2014K4;99;1
101;G;2014K4;100;0
101;G;2014K4;101;0
101;G;2014K4;102;0
101;G;2014K4;103;0
101;G;2014K4;104;0
101;G;2014K4;105;0
101;G;2014K4;106;0
101;G;2014K4;107;0
101;G;2014K4;108;0
101;G;2014K4;109;0
101;G;2014K4;110;0
101;G;2014K4;111;0
101;G;2014K4;112;0
101;G;2014K4;113;0
101;G;2014K4;114;0
101;G;2014K4;115;0
101;G;2014K4;116;0
101;G;2014K4;117;0
101;G;2014K4;118;0
101;G;2014K4;119;0
101;G;2014K4;120;0
101;G;2014K4;121;0
101;G;2014K4;122;0
101;G;2014K4;123;0
101;G;2014K4;124;0
101;G;2014K4;125;0
101;G;2015K1;IALT;139613
101;G;2015K1;0;0
101;G;2015K1;1;0
101;G;2015K1;2;0
101;G;2015K1;3;0
101;G;2015K1;4;0
101;G;2015K1;5;0
101;G;2015K1;6;0
101;G;2015K1;7;0
101;G;2015K1;8;0
101;G;2015K1;9;0
101;G;2015K1;10;0
101;G;2015K1;11;0
101;G;2015K1;12;0
101;G;2015K1;13;0
101;G;2015K1;14;0
101;G;2015K1;15;0
101;G;2015K1;16;0
101;G;2015K1;17;1
101;G;2015K1;18;5
101;G;2015K1;19;19
101;G;2015K1;20;56
101;G;2015K1;21;103
101;G;2015K1;22;210
101;G;2015K1;23;354
101;G;2015K1;24;456
101;G;2015K1;25;775
101;G;2015K1;26;1187
101;G;2015K1;27;1550
101;G;2015K1;28;1891
101;G;2015K1;29;2499
101;G;2015K1;30;2942
101;G;2015K1;31;3136
101;G;2015K1;32;3453
101;G;2015K1;33;3599
101;G;2015K1;34;3794
101;G;2015K1;35;3879
101;G;2015K1;36;4044
101;G;2015K1;37;3966
101;G;2015K1;38;3915
101;G;2015K1;39;4066
101;G;2015K1;40;3981
101;G;2015K1;41;3746
101;G;2015K1;42;3685
101;G;2015K1;43;3446
101;G;2015K1;44;3219
101;G;2015K1;45;3065
101;G;2015K1;46;3076
101;G;2015K1;47;3080
101;G;2015K1;48;3215
101;G;2015K1;49;3063
101;G;2015K1;50;3034
101;G;2015K1;51;2817
101;G;2015K1;52;2636
101;G;2015K1;53;2577
101;G;2015K1;54;2571
101;G;2015K1;55;2444
101;G;2015K1;56;2405
101;G;2015K1;57;2390
101;G;2015K1;58;2361
101;G;2015K1;59;2329
101;G;2015K1;60;2268
101;G;2015K1;61;2272
101;G;2015K1;62;2118
101;G;2015K1;63;2148
101;G;2015K1;64;2136
101;G;2015K1;65;1961
101;G;2015K1;66;2078
101;G;2015K1;67;2182
101;G;2015K1;68;2053
101;G;2015K1;69;1907
101;G;2015K1;70;1738
101;G;2015K1;71;1583
101;G;2015K1;72;1401
101;G;2015K1;73;1122
101;G;2015K1;74;1027
101;G;2015K1;75;960
101;G;2015K1;76;801
101;G;2015K1;77;645
101;G;2015K1;78;616
101;G;2015K1;79;576
101;G;2015K1;80;465
101;G;2015K1;81;417
101;G;2015K1;82;335
101;G;2015K1;83;316
101;G;2015K1;84;272
101;G;2015K1;85;234
101;G;2015K1;86;214
101;G;2015K1;87;184
101;G;2015K1;88;120
101;G;2015K1;89;110
101;G;2015K1;90;111
101;G;2015K1;91;54
101;G;2015K1;92;67
101;G;2015K1;93;23
101;G;2015K1;94;24
101;G;2015K1;95;15
101;G;2015K1;96;8
101;G;2015K1;97;9
101;G;2015K1;98;2
101;G;2015K1;99;1
101;G;2015K1;100;0
101;G;2015K1;101;0
101;G;2015K1;102;0
101;G;2015K1;103;0
101;G;2015K1;104;0
101;G;2015K1;105;0
101;G;2015K1;106;0
101;G;2015K1;107;0
101;G;2015K1;108;0
101;G;2015K1;109;0
101;G;2015K1;110;0
101;G;2015K1;111;0
101;G;2015K1;112;0
101;G;2015K1;113;0
101;G;2015K1;114;0
101;G;2015K1;115;0
101;G;2015K1;116;0
101;G;2015K1;117;0
101;G;2015K1;118;0
101;G;2015K1;119;0
101;G;2015K1;120;0
101;G;2015K1;121;0
101;G;2015K1;122;0
101;G;2015K1;123;0
101;G;2015K1;124;0
101;G;2015K1;125;0
101;G;2015K2;IALT;139465
101;G;2015K2;0;0
101;G;2015K2;1;0
101;G;2015K2;2;0
101;G;2015K2;3;0
101;G;2015K2;4;0
101;G;2015K2;5;0
101;G;2015K2;6;0
101;G;2015K2;7;0
101;G;2015K2;8;0
101;G;2015K2;9;0
101;G;2015K2;10;0
101;G;2015K2;11;0
101;G;2015K2;12;0
101;G;2015K2;13;0
101;G;2015K2;14;0
101;G;2015K2;15;0
101;G;2015K2;16;0
101;G;2015K2;17;1
101;G;2015K2;18;3
101;G;2015K2;19;16
101;G;2015K2;20;55
101;G;2015K2;21;100
101;G;2015K2;22;218
101;G;2015K2;23;341
101;G;2015K2;24;477
101;G;2015K2;25;743
101;G;2015K2;26;1131
101;G;2015K2;27;1516
101;G;2015K2;28;1866
101;G;2015K2;29;2463
101;G;2015K2;30;2789
101;G;2015K2;31;3130
101;G;2015K2;32;3382
101;G;2015K2;33;3581
101;G;2015K2;34;3729
101;G;2015K2;35;3904
101;G;2015K2;36;3942
101;G;2015K2;37;3969
101;G;2015K2;38;3904
101;G;2015K2;39;3966
101;G;2015K2;40;3996
101;G;2015K2;41;3793
101;G;2015K2;42;3682
101;G;2015K2;43;3535
101;G;2015K2;44;3226
101;G;2015K2;45;3089
101;G;2015K2;46;3049
101;G;2015K2;47;3109
101;G;2015K2;48;3155
101;G;2015K2;49;3105
101;G;2015K2;50;2990
101;G;2015K2;51;2924
101;G;2015K2;52;2656
101;G;2015K2;53;2610
101;G;2015K2;54;2569
101;G;2015K2;55;2423
101;G;2015K2;56;2472
101;G;2015K2;57;2402
101;G;2015K2;58;2306
101;G;2015K2;59;2333
101;G;2015K2;60;2271
101;G;2015K2;61;2302
101;G;2015K2;62;2146
101;G;2015K2;63;2109
101;G;2015K2;64;2147
101;G;2015K2;65;2030
101;G;2015K2;66;1985
101;G;2015K2;67;2186
101;G;2015K2;68;2097
101;G;2015K2;69;1898
101;G;2015K2;70;1777
101;G;2015K2;71;1644
101;G;2015K2;72;1437
101;G;2015K2;73;1169
101;G;2015K2;74;1037
101;G;2015K2;75;963
101;G;2015K2;76;812
101;G;2015K2;77;649
101;G;2015K2;78;636
101;G;2015K2;79;582
101;G;2015K2;80;459
101;G;2015K2;81;415
101;G;2015K2;82;349
101;G;2015K2;83;302
101;G;2015K2;84;265
101;G;2015K2;85;233
101;G;2015K2;86;208
101;G;2015K2;87;174
101;G;2015K2;88;119
101;G;2015K2;89;109
101;G;2015K2;90;110
101;G;2015K2;91;49
101;G;2015K2;92;55
101;G;2015K2;93;36
101;G;2015K2;94;21
101;G;2015K2;95;15
101;G;2015K2;96;9
101;G;2015K2;97;7
101;G;2015K2;98;3
101;G;2015K2;99;0
101;G;2015K2;100;0
101;G;2015K2;101;0
101;G;2015K2;102;0
101;G;2015K2;103;0
101;G;2015K2;104;0
101;G;2015K2;105;0
101;G;2015K2;106;0
101;G;2015K2;107;0
101;G;2015K2;108;0
101;G;2015K2;109;0
101;G;2015K2;110;0
101;G;2015K2;111;0
101;G;2015K2;112;0
101;G;2015K2;113;0
101;G;2015K2;114;0
101;G;2015K2;115;0
101;G;2015K2;116;0
101;G;2015K2;117;0
101;G;2015K2;118;0
101;G;2015K2;119;0
101;G;2015K2;120;0
101;G;2015K2;121;0
101;G;2015K2;122;0
101;G;2015K2;123;0
101;G;2015K2;124;0
101;G;2015K2;125;0
101;G;2015K3;IALT;139893
101;G;2015K3;0;0
101;G;2015K3;1;0
101;G;2015K3;2;0
101;G;2015K3;3;0
101;G;2015K3;4;0
101;G;2015K3;5;0
101;G;2015K3;6;0
101;G;2015K3;7;0
101;G;2015K3;8;0
101;G;2015K3;9;0
101;G;2015K3;10;0
101;G;2015K3;11;0
101;G;2015K3;12;0
101;G;2015K3;13;0
101;G;2015K3;14;0
101;G;2015K3;15;0
101;G;2015K3;16;0
101;G;2015K3;17;0
101;G;2015K3;18;3
101;G;2015K3;19;17
101;G;2015K3;20;48
101;G;2015K3;21;89
101;G;2015K3;22;216
101;G;2015K3;23;330
101;G;2015K3;24;494
101;G;2015K3;25;717
101;G;2015K3;26;1147
101;G;2015K3;27;1495
101;G;2015K3;28;1906
101;G;2015K3;29;2440
101;G;2015K3;30;2797
101;G;2015K3;31;3161
101;G;2015K3;32;3325
101;G;2015K3;33;3592
101;G;2015K3;34;3709
101;G;2015K3;35;3845
101;G;2015K3;36;3950
101;G;2015K3;37;3972
101;G;2015K3;38;3839
101;G;2015K3;39;4002
101;G;2015K3;40;3966
101;G;2015K3;41;3838
101;G;2015K3;42;3728
101;G;2015K3;43;3571
101;G;2015K3;44;3245
101;G;2015K3;45;3153
101;G;2015K3;46;2973
101;G;2015K3;47;3130
101;G;2015K3;48;3102
101;G;2015K3;49;3171
101;G;2015K3;50;3012
101;G;2015K3;51;2978
101;G;2015K3;52;2722
101;G;2015K3;53;2628
101;G;2015K3;54;2572
101;G;2015K3;55;2429
101;G;2015K3;56;2492
101;G;2015K3;57;2431
101;G;2015K3;58;2328
101;G;2015K3;59;2310
101;G;2015K3;60;2309
101;G;2015K3;61;2226
101;G;2015K3;62;2234
101;G;2015K3;63;2048
101;G;2015K3;64;2164
101;G;2015K3;65;2039
101;G;2015K3;66;1980
101;G;2015K3;67;2122
101;G;2015K3;68;2122
101;G;2015K3;69;1922
101;G;2015K3;70;1817
101;G;2015K3;71;1646
101;G;2015K3;72;1462
101;G;2015K3;73;1262
101;G;2015K3;74;1019
101;G;2015K3;75;946
101;G;2015K3;76;864
101;G;2015K3;77;677
101;G;2015K3;78;626
101;G;2015K3;79;593
101;G;2015K3;80;472
101;G;2015K3;81;415
101;G;2015K3;82;376
101;G;2015K3;83;277
101;G;2015K3;84;268
101;G;2015K3;85;235
101;G;2015K3;86;198
101;G;2015K3;87;166
101;G;2015K3;88;131
101;G;2015K3;89;108
101;G;2015K3;90;92
101;G;2015K3;91;63
101;G;2015K3;92;51
101;G;2015K3;93;35
101;G;2015K3;94;21
101;G;2015K3;95;15
101;G;2015K3;96;8
101;G;2015K3;97;4
101;G;2015K3;98;6
101;G;2015K3;99;1
101;G;2015K3;100;0
101;G;2015K3;101;0
101;G;2015K3;102;0
101;G;2015K3;103;0
101;G;2015K3;104;0
101;G;2015K3;105;0
101;G;2015K3;106;0
101;G;2015K3;107;0
101;G;2015K3;108;0
101;G;2015K3;109;0
101;G;2015K3;110;0
101;G;2015K3;111;0
101;G;2015K3;112;0
101;G;2015K3;113;0
101;G;2015K3;114;0
101;G;2015K3;115;0
101;G;2015K3;116;0
101;G;2015K3;117;0
101;G;2015K3;118;0
101;G;2015K3;119;0
101;G;2015K3;120;0
101;G;2015K3;121;0
101;G;2015K3;122;0
101;G;2015K3;123;0
101;G;2015K3;124;0
101;G;2015K3;125;0
101;G;2015K4;IALT;141141
101;G;2015K4;0;0
101;G;2015K4;1;0
101;G;2015K4;2;0
101;G;2015K4;3;0
101;G;2015K4;4;0
101;G;2015K4;5;0
101;G;2015K4;6;0
101;G;2015K4;7;0
101;G;2015K4;8;0
101;G;2015K4;9;0
101;G;2015K4;10;0
101;G;2015K4;11;0
101;G;2015K4;12;0
101;G;2015K4;13;0
101;G;2015K4;14;0
101;G;2015K4;15;0
101;G;2015K4;16;1
101;G;2015K4;17;0
101;G;2015K4;18;3
101;G;2015K4;19;17
101;G;2015K4;20;47
101;G;2015K4;21;94
101;G;2015K4;22;217
101;G;2015K4;23;339
101;G;2015K4;24;559
101;G;2015K4;25;754
101;G;2015K4;26;1213
101;G;2015K4;27;1556
101;G;2015K4;28;2024
101;G;2015K4;29;2409
101;G;2015K4;30;2871
101;G;2015K4;31;3233
101;G;2015K4;32;3384
101;G;2015K4;33;3587
101;G;2015K4;34;3734
101;G;2015K4;35;3881
101;G;2015K4;36;3868
101;G;2015K4;37;4037
101;G;2015K4;38;3856
101;G;2015K4;39;3972
101;G;2015K4;40;3944
101;G;2015K4;41;3947
101;G;2015K4;42;3692
101;G;2015K4;43;3656
101;G;2015K4;44;3312
101;G;2015K4;45;3167
101;G;2015K4;46;3012
101;G;2015K4;47;3053
101;G;2015K4;48;3116
101;G;2015K4;49;3184
101;G;2015K4;50;3052
101;G;2015K4;51;2990
101;G;2015K4;52;2777
101;G;2015K4;53;2618
101;G;2015K4;54;2635
101;G;2015K4;55;2491
101;G;2015K4;56;2504
101;G;2015K4;57;2414
101;G;2015K4;58;2313
101;G;2015K4;59;2322
101;G;2015K4;60;2331
101;G;2015K4;61;2264
101;G;2015K4;62;2243
101;G;2015K4;63;2056
101;G;2015K4;64;2108
101;G;2015K4;65;2079
101;G;2015K4;66;1929
101;G;2015K4;67;2108
101;G;2015K4;68;2122
101;G;2015K4;69;1959
101;G;2015K4;70;1865
101;G;2015K4;71;1663
101;G;2015K4;72;1506
101;G;2015K4;73;1288
101;G;2015K4;74;1039
101;G;2015K4;75;961
101;G;2015K4;76;882
101;G;2015K4;77;723
101;G;2015K4;78;603
101;G;2015K4;79;567
101;G;2015K4;80;513
101;G;2015K4;81;423
101;G;2015K4;82;366
101;G;2015K4;83;272
101;G;2015K4;84;277
101;G;2015K4;85;238
101;G;2015K4;86;186
101;G;2015K4;87;169
101;G;2015K4;88;150
101;G;2015K4;89;97
101;G;2015K4;90;93
101;G;2015K4;91;67
101;G;2015K4;92;47
101;G;2015K4;93;39
101;G;2015K4;94;18
101;G;2015K4;95;14
101;G;2015K4;96;11
101;G;2015K4;97;3
101;G;2015K4;98;5
101;G;2015K4;99;2
101;G;2015K4;100;0
101;G;2015K4;101;0
101;G;2015K4;102;0
101;G;2015K4;103;0
101;G;2015K4;104;0
101;G;2015K4;105;0
101;G;2015K4;106;0
101;G;2015K4;107;0
101;G;2015K4;108;0
101;G;2015K4;109;0
101;G;2015K4;110;0
101;G;2015K4;111;0
101;G;2015K4;112;0
101;G;2015K4;113;0
101;G;2015K4;114;0
101;G;2015K4;115;0
101;G;2015K4;116;0
101;G;2015K4;117;0
101;G;2015K4;118;0
101;G;2015K4;119;0
101;G;2015K4;120;0
101;G;2015K4;121;0
101;G;2015K4;122;0
101;G;2015K4;123;0
101;G;2015K4;124;0
101;G;2015K4;125;0
101;G;2016K1;IALT;140881
101;G;2016K1;0;0
101;G;2016K1;1;0
101;G;2016K1;2;0
101;G;2016K1;3;0
101;G;2016K1;4;0
101;G;2016K1;5;0
101;G;2016K1;6;0
101;G;2016K1;7;0
101;G;2016K1;8;0
101;G;2016K1;9;0
101;G;2016K1;10;0
101;G;2016K1;11;0
101;G;2016K1;12;0
101;G;2016K1;13;0
101;G;2016K1;14;0
101;G;2016K1;15;0
101;G;2016K1;16;0
101;G;2016K1;17;1
101;G;2016K1;18;5
101;G;2016K1;19;10
101;G;2016K1;20;45
101;G;2016K1;21;95
101;G;2016K1;22;192
101;G;2016K1;23;350
101;G;2016K1;24;554
101;G;2016K1;25;735
101;G;2016K1;26;1159
101;G;2016K1;27;1563
101;G;2016K1;28;1935
101;G;2016K1;29;2309
101;G;2016K1;30;2897
101;G;2016K1;31;3237
101;G;2016K1;32;3279
101;G;2016K1;33;3578
101;G;2016K1;34;3687
101;G;2016K1;35;3842
101;G;2016K1;36;3820
101;G;2016K1;37;3976
101;G;2016K1;38;3864
101;G;2016K1;39;3873
101;G;2016K1;40;4023
101;G;2016K1;41;3933
101;G;2016K1;42;3703
101;G;2016K1;43;3634
101;G;2016K1;44;3368
101;G;2016K1;45;3173
101;G;2016K1;46;3026
101;G;2016K1;47;3034
101;G;2016K1;48;3066
101;G;2016K1;49;3206
101;G;2016K1;50;3073
101;G;2016K1;51;3042
101;G;2016K1;52;2827
101;G;2016K1;53;2648
101;G;2016K1;54;2577
101;G;2016K1;55;2593
101;G;2016K1;56;2423
101;G;2016K1;57;2418
101;G;2016K1;58;2390
101;G;2016K1;59;2351
101;G;2016K1;60;2327
101;G;2016K1;61;2240
101;G;2016K1;62;2247
101;G;2016K1;63;2074
101;G;2016K1;64;2113
101;G;2016K1;65;2071
101;G;2016K1;66;1927
101;G;2016K1;67;2047
101;G;2016K1;68;2111
101;G;2016K1;69;2001
101;G;2016K1;70;1871
101;G;2016K1;71;1683
101;G;2016K1;72;1526
101;G;2016K1;73;1329
101;G;2016K1;74;1081
101;G;2016K1;75;956
101;G;2016K1;76;896
101;G;2016K1;77;738
101;G;2016K1;78;599
101;G;2016K1;79;557
101;G;2016K1;80;515
101;G;2016K1;81;414
101;G;2016K1;82;381
101;G;2016K1;83;278
101;G;2016K1;84;265
101;G;2016K1;85;227
101;G;2016K1;86;192
101;G;2016K1;87;173
101;G;2016K1;88;147
101;G;2016K1;89;92
101;G;2016K1;90;85
101;G;2016K1;91;77
101;G;2016K1;92;37
101;G;2016K1;93;41
101;G;2016K1;94;14
101;G;2016K1;95;14
101;G;2016K1;96;9
101;G;2016K1;97;5
101;G;2016K1;98;5
101;G;2016K1;99;2
101;G;2016K1;100;0
